Patient ID: 48, Timestamp: 1716187169659, Label: ECG, Data: -0.4826381645131604
Patient ID: 1, Timestamp: 1716187235672, Label: ECG, Data: -0.29448419030601525
Patient ID: 29, Timestamp: 1716187235673, Label: ECG, Data: 0.26219011366783496
Patient ID: 25, Timestamp: 1716187235673, Label: ECG, Data: -0.2883128059640909
Patient ID: 8, Timestamp: 1716187235673, Label: ECG, Data: -0.4220169944103401
Patient ID: 4, Timestamp: 1716187235673, Label: ECG, Data: 0.2250033974382469
Patient ID: 32, Timestamp: 1716187235673, Label: ECG, Data: -0.3463033494973921
Patient ID: 33, Timestamp: 1716187235673, Label: ECG, Data: 0.6796195439251576
Patient ID: 12, Timestamp: 1716187235663, Label: ECG, Data: 0.29111388095950086
Patient ID: 21, Timestamp: 1716187235673, Label: ECG, Data: 0.2289542207343616
Patient ID: 3, Timestamp: 1716187235678, Label: ECG, Data: 0.7363806100717796
Patient ID: 10, Timestamp: 1716187235689, Label: ECG, Data: 0.0857539666590475
Patient ID: 47, Timestamp: 1716187235689, Label: ECG, Data: -0.12187247534841233
Patient ID: 16, Timestamp: 1716187235689, Label: ECG, Data: 0.1690618710111079
Patient ID: 9, Timestamp: 1716187235689, Label: ECG, Data: 0.11933451996379796
Patient ID: 26, Timestamp: 1716187235705, Label: ECG, Data: 0.17120402187107586
Patient ID: 41, Timestamp: 1716187235705, Label: ECG, Data: 0.544847767050964
Patient ID: 34, Timestamp: 1716187235705, Label: ECG, Data: 0.06862768511159331
Patient ID: 40, Timestamp: 1716187235705, Label: ECG, Data: -0.3348680082031831
Patient ID: 39, Timestamp: 1716187235705, Label: ECG, Data: -0.48880999661675756
Patient ID: 5, Timestamp: 1716187235705, Label: ECG, Data: -0.6016496788575373
Patient ID: 42, Timestamp: 1716187235698, Label: ECG, Data: -0.33017727549209813
Patient ID: 6, Timestamp: 1716187235708, Label: ECG, Data: 0.5631381545099378
Patient ID: 31, Timestamp: 1716187235713, Label: ECG, Data: -0.07297125624257453
Patient ID: 13, Timestamp: 1716187235713, Label: ECG, Data: -0.33488267289447154
Patient ID: 37, Timestamp: 1716187235713, Label: ECG, Data: 0.07792071249081632
Patient ID: 49, Timestamp: 1716187235713, Label: ECG, Data: 0.5088836035711337
Patient ID: 44, Timestamp: 1716187235721, Label: ECG, Data: -0.30446726068575636
Patient ID: 50, Timestamp: 1716187235722, Label: ECG, Data: 0.19679860000177274
Patient ID: 30, Timestamp: 1716187235722, Label: ECG, Data: 0.28078509216274583
Patient ID: 43, Timestamp: 1716187235722, Label: ECG, Data: 0.45052097483935327
Patient ID: 20, Timestamp: 1716187235722, Label: ECG, Data: -0.136724518002815
Patient ID: 23, Timestamp: 1716187235722, Label: ECG, Data: 0.21921007244447774
Patient ID: 35, Timestamp: 1716187235728, Label: ECG, Data: -0.5962174105726604
Patient ID: 2, Timestamp: 1716187235722, Label: ECG, Data: -0.3257974425301975
Patient ID: 46, Timestamp: 1716187235722, Label: ECG, Data: 0.5440007460630936
Patient ID: 17, Timestamp: 1716187235728, Label: ECG, Data: 0.7849433183168826
Patient ID: 18, Timestamp: 1716187235728, Label: ECG, Data: -0.3008499705868581
Patient ID: 38, Timestamp: 1716187235728, Label: ECG, Data: 0.0231949214498293
Patient ID: 27, Timestamp: 1716187235728, Label: ECG, Data: -0.4222751138635512
Patient ID: 21, Timestamp: 1716187236658, Label: ECG, Data: 0.2932055245859788
Patient ID: 28, Timestamp: 1716187236658, Label: ECG, Data: 0.19864406335088539
Patient ID: 15, Timestamp: 1716187236658, Label: ECG, Data: 0.3481264288044514
Patient ID: 24, Timestamp: 1716187236658, Label: ECG, Data: -0.4311559553298872
Patient ID: 12, Timestamp: 1716187236658, Label: ECG, Data: -0.4313899331670708
Patient ID: 22, Timestamp: 1716187236658, Label: ECG, Data: 0.46161968416728744
Patient ID: 11, Timestamp: 1716187236658, Label: ECG, Data: 0.7280025398485965
Patient ID: 48, Timestamp: 1716187236663, Label: ECG, Data: -0.17352247499901402
Patient ID: 7, Timestamp: 1716187236671, Label: ECG, Data: 0.7316637252674523
Patient ID: 14, Timestamp: 1716187236672, Label: ECG, Data: 0.24941918047817688
Patient ID: 36, Timestamp: 1716187236672, Label: ECG, Data: 0.06434069829470082
Patient ID: 1, Timestamp: 1716187236672, Label: ECG, Data: -0.10099320450671051
Patient ID: 19, Timestamp: 1716187236672, Label: ECG, Data: -0.35693577211132754
Patient ID: 45, Timestamp: 1716187236672, Label: ECG, Data: -0.03436879353798142
Patient ID: 25, Timestamp: 1716187236672, Label: ECG, Data: 0.17795003909520443
Patient ID: 32, Timestamp: 1716187236672, Label: ECG, Data: -0.16905881643596948
Patient ID: 29, Timestamp: 1716187236672, Label: ECG, Data: 0.6511624480766726
Patient ID: 8, Timestamp: 1716187236672, Label: ECG, Data: -0.4947063306106876
Patient ID: 4, Timestamp: 1716187236691, Label: ECG, Data: 0.40726767329046676
Patient ID: 3, Timestamp: 1716187236691, Label: ECG, Data: 0.5126118883938666
Patient ID: 9, Timestamp: 1716187236691, Label: ECG, Data: -0.47984252888166096
Patient ID: 10, Timestamp: 1716187236691, Label: ECG, Data: -0.5465656640173209
Patient ID: 16, Timestamp: 1716187236691, Label: ECG, Data: -0.1765507025001067
Patient ID: 47, Timestamp: 1716187236691, Label: ECG, Data: 0.5505599162716585
Patient ID: 33, Timestamp: 1716187236683, Label: ECG, Data: -0.30701798338734404
Patient ID: 26, Timestamp: 1716187236705, Label: ECG, Data: -0.24265521797876125
Patient ID: 42, Timestamp: 1716187236705, Label: ECG, Data: -0.36985682711723317
Patient ID: 41, Timestamp: 1716187236705, Label: ECG, Data: 0.19644029327085066
Patient ID: 40, Timestamp: 1716187236705, Label: ECG, Data: 0.2673275638499614
Patient ID: 34, Timestamp: 1716187236705, Label: ECG, Data: 0.6764875408531859
Patient ID: 39, Timestamp: 1716187236705, Label: ECG, Data: 0.5883555022129188
Patient ID: 6, Timestamp: 1716187236720, Label: ECG, Data: 0.28315063355143893
Patient ID: 5, Timestamp: 1716187236708, Label: ECG, Data: -0.26611048682254856
Patient ID: 31, Timestamp: 1716187236723, Label: ECG, Data: 0.674140534647534
Patient ID: 13, Timestamp: 1716187236723, Label: ECG, Data: -0.3354346009850999
Patient ID: 37, Timestamp: 1716187236723, Label: ECG, Data: -0.0119261056321113
Patient ID: 49, Timestamp: 1716187236723, Label: ECG, Data: -0.004441808177499378
Patient ID: 44, Timestamp: 1716187236724, Label: ECG, Data: 0.542365196910184
Patient ID: 30, Timestamp: 1716187236724, Label: ECG, Data: 0.2795117123901495
Patient ID: 20, Timestamp: 1716187236724, Label: ECG, Data: 0.15871409750504814
Patient ID: 50, Timestamp: 1716187236724, Label: ECG, Data: 0.07356495114676631
Patient ID: 43, Timestamp: 1716187236724, Label: ECG, Data: 0.23160840848717415
Patient ID: 23, Timestamp: 1716187236725, Label: ECG, Data: -0.21176568402338972
Patient ID: 2, Timestamp: 1716187236725, Label: ECG, Data: 0.5128854909264485
Patient ID: 35, Timestamp: 1716187236725, Label: ECG, Data: -0.3885719454412583
Patient ID: 46, Timestamp: 1716187236725, Label: ECG, Data: -0.4901790613072388
Patient ID: 18, Timestamp: 1716187236725, Label: ECG, Data: 0.7513427151676436
Patient ID: 17, Timestamp: 1716187236725, Label: ECG, Data: 0.48572010898142665
Patient ID: 27, Timestamp: 1716187236725, Label: ECG, Data: -0.612316408041213
Patient ID: 38, Timestamp: 1716187236725, Label: ECG, Data: -0.15844071558125136
Patient ID: 12, Timestamp: 1716187237658, Label: ECG, Data: 0.13771012586081513
Patient ID: 11, Timestamp: 1716187237658, Label: ECG, Data: 0.46515456046930853
Patient ID: 28, Timestamp: 1716187237658, Label: ECG, Data: 0.08854635715225968
Patient ID: 15, Timestamp: 1716187237658, Label: ECG, Data: 0.2873962006436836
Patient ID: 22, Timestamp: 1716187237656, Label: ECG, Data: 0.26001607673126814
Patient ID: 24, Timestamp: 1716187237658, Label: ECG, Data: -0.17740735656394352
Patient ID: 7, Timestamp: 1716187237663, Label: ECG, Data: -0.11856851625307646
Patient ID: 21, Timestamp: 1716187237658, Label: ECG, Data: 0.5065586199573839
Patient ID: 48, Timestamp: 1716187237663, Label: ECG, Data: -0.28456323084608093
Patient ID: 14, Timestamp: 1716187237671, Label: ECG, Data: 0.2842513225733193
Patient ID: 1, Timestamp: 1716187237671, Label: ECG, Data: -0.5095297308070675
Patient ID: 19, Timestamp: 1716187237671, Label: ECG, Data: -0.2666239398366479
Patient ID: 45, Timestamp: 1716187237671, Label: ECG, Data: -0.1233550362450356
Patient ID: 29, Timestamp: 1716187237671, Label: ECG, Data: -0.5375770883478923
Patient ID: 25, Timestamp: 1716187237671, Label: ECG, Data: 0.7866887686412137
Patient ID: 8, Timestamp: 1716187237671, Label: ECG, Data: 0.1730482653498742
Patient ID: 32, Timestamp: 1716187237671, Label: ECG, Data: -0.15075263107570222
Patient ID: 33, Timestamp: 1716187237671, Label: ECG, Data: 0.43573691551638727
Patient ID: 4, Timestamp: 1716187237671, Label: ECG, Data: 0.2606545073087054
Patient ID: 36, Timestamp: 1716187237671, Label: ECG, Data: 0.19705660208921932
Patient ID: 10, Timestamp: 1716187237687, Label: ECG, Data: -0.12438860614205359
Patient ID: 16, Timestamp: 1716187237688, Label: ECG, Data: -0.362176577236381
Patient ID: 9, Timestamp: 1716187237688, Label: ECG, Data: -0.3457712694741034
Patient ID: 47, Timestamp: 1716187237688, Label: ECG, Data: -0.3371148163699354
Patient ID: 3, Timestamp: 1716187237687, Label: ECG, Data: -0.2893778767248282
Patient ID: 41, Timestamp: 1716187237704, Label: ECG, Data: -0.5106260447851572
Patient ID: 42, Timestamp: 1716187237698, Label: ECG, Data: 0.16701810642134735
Patient ID: 26, Timestamp: 1716187237698, Label: ECG, Data: 0.7812307934580078
Patient ID: 34, Timestamp: 1716187237705, Label: ECG, Data: 0.3088646381634495
Patient ID: 40, Timestamp: 1716187237705, Label: ECG, Data: 0.3835470735695349
Patient ID: 39, Timestamp: 1716187237705, Label: ECG, Data: 0.5507428216564724
Patient ID: 5, Timestamp: 1716187237705, Label: ECG, Data: 0.05999349605414451
Patient ID: 6, Timestamp: 1716187237708, Label: ECG, Data: 0.4552417909359183
Patient ID: 13, Timestamp: 1716187237708, Label: ECG, Data: 0.5189482266660661
Patient ID: 31, Timestamp: 1716187237708, Label: ECG, Data: 0.17147187139990772
Patient ID: 37, Timestamp: 1716187237708, Label: ECG, Data: -0.3257135347971005
Patient ID: 50, Timestamp: 1716187237722, Label: ECG, Data: 0.2078716986635915
Patient ID: 30, Timestamp: 1716187237722, Label: ECG, Data: -0.1479137571364595
Patient ID: 43, Timestamp: 1716187237722, Label: ECG, Data: 0.2894802736996072
Patient ID: 2, Timestamp: 1716187237722, Label: ECG, Data: 0.32670519364351186
Patient ID: 20, Timestamp: 1716187237722, Label: ECG, Data: 0.13658698773571265
Patient ID: 46, Timestamp: 1716187237722, Label: ECG, Data: 0.38819352736108875
Patient ID: 23, Timestamp: 1716187237722, Label: ECG, Data: 0.28993700621529206
Patient ID: 35, Timestamp: 1716187237722, Label: ECG, Data: -0.3734663194422008
Patient ID: 17, Timestamp: 1716187237722, Label: ECG, Data: 0.5581601546001431
Patient ID: 38, Timestamp: 1716187237722, Label: ECG, Data: -0.5009254427876461
Patient ID: 18, Timestamp: 1716187237722, Label: ECG, Data: -0.5029895874573405
Patient ID: 27, Timestamp: 1716187237722, Label: ECG, Data: -0.33236106440057284
Patient ID: 44, Timestamp: 1716187237721, Label: ECG, Data: 0.7688565189056166
Patient ID: 49, Timestamp: 1716187237721, Label: ECG, Data: -0.3099518280235712
Patient ID: 21, Timestamp: 1716187238654, Label: ECG, Data: -0.3874376759620658
Patient ID: 28, Timestamp: 1716187238654, Label: ECG, Data: 0.2728780632321308
Patient ID: 11, Timestamp: 1716187238654, Label: ECG, Data: 0.4904993200036826
Patient ID: 22, Timestamp: 1716187238654, Label: ECG, Data: 0.1802305927390069
Patient ID: 12, Timestamp: 1716187238654, Label: ECG, Data: 0.6531304859993283
Patient ID: 24, Timestamp: 1716187238658, Label: ECG, Data: 0.1627817450587069
Patient ID: 15, Timestamp: 1716187238658, Label: ECG, Data: 0.5977264257560009
Patient ID: 48, Timestamp: 1716187238663, Label: ECG, Data: 0.6096143123084515
Patient ID: 14, Timestamp: 1716187238671, Label: ECG, Data: -0.07113657524414925
Patient ID: 7, Timestamp: 1716187238669, Label: ECG, Data: 0.02811857371236247
Patient ID: 36, Timestamp: 1716187238671, Label: ECG, Data: -0.09121361452549298
Patient ID: 1, Timestamp: 1716187238671, Label: ECG, Data: 0.5075992943862702
Patient ID: 19, Timestamp: 1716187238671, Label: ECG, Data: 0.22742498778725978
Patient ID: 25, Timestamp: 1716187238671, Label: ECG, Data: -0.4268406610968353
Patient ID: 8, Timestamp: 1716187238671, Label: ECG, Data: 0.5670500415879013
Patient ID: 45, Timestamp: 1716187238671, Label: ECG, Data: -0.3574509443830739
Patient ID: 29, Timestamp: 1716187238671, Label: ECG, Data: 0.7398708070728172
Patient ID: 32, Timestamp: 1716187238671, Label: ECG, Data: 0.179276573767023
Patient ID: 3, Timestamp: 1716187238671, Label: ECG, Data: -0.4989865865238009
Patient ID: 4, Timestamp: 1716187238671, Label: ECG, Data: -0.604360379057322
Patient ID: 33, Timestamp: 1716187238671, Label: ECG, Data: -0.46420448513237283
Patient ID: 9, Timestamp: 1716187238688, Label: ECG, Data: 0.7837146427381558
Patient ID: 47, Timestamp: 1716187238688, Label: ECG, Data: 0.33217015679223805
Patient ID: 16, Timestamp: 1716187238688, Label: ECG, Data: -0.028856513245274027
Patient ID: 10, Timestamp: 1716187238678, Label: ECG, Data: -0.31484010224658143
Patient ID: 42, Timestamp: 1716187238697, Label: ECG, Data: 0.12802986496634602
Patient ID: 41, Timestamp: 1716187238704, Label: ECG, Data: -0.2677780001309795
Patient ID: 40, Timestamp: 1716187238705, Label: ECG, Data: -0.38440087339675105
Patient ID: 34, Timestamp: 1716187238704, Label: ECG, Data: -0.2575816670363631
Patient ID: 26, Timestamp: 1716187238699, Label: ECG, Data: -0.2121972562615454
Patient ID: 39, Timestamp: 1716187238705, Label: ECG, Data: 0.22758075858001744
Patient ID: 6, Timestamp: 1716187238708, Label: ECG, Data: 0.14069126382243882
Patient ID: 5, Timestamp: 1716187238708, Label: ECG, Data: 0.3864473205535121
Patient ID: 31, Timestamp: 1716187238708, Label: ECG, Data: 0.431411450528184
Patient ID: 13, Timestamp: 1716187238708, Label: ECG, Data: -0.616706730789004
Patient ID: 37, Timestamp: 1716187238708, Label: ECG, Data: -0.2964735240438831
Patient ID: 49, Timestamp: 1716187238718, Label: ECG, Data: -0.01067045977795775
Patient ID: 44, Timestamp: 1716187238721, Label: ECG, Data: 0.30170079308977205
Patient ID: 50, Timestamp: 1716187238721, Label: ECG, Data: -0.31969209842022833
Patient ID: 30, Timestamp: 1716187238721, Label: ECG, Data: -0.3349064946442661
Patient ID: 20, Timestamp: 1716187238728, Label: ECG, Data: -0.5700102306144391
Patient ID: 43, Timestamp: 1716187238728, Label: ECG, Data: -0.32294798253674367
Patient ID: 23, Timestamp: 1716187238737, Label: ECG, Data: 0.10053303657031928
Patient ID: 2, Timestamp: 1716187238728, Label: ECG, Data: 0.29304044338485646
Patient ID: 46, Timestamp: 1716187238738, Label: ECG, Data: 0.1326271666805967
Patient ID: 35, Timestamp: 1716187238738, Label: ECG, Data: -0.30841253073978536
Patient ID: 17, Timestamp: 1716187238738, Label: ECG, Data: 0.5000214066322951
Patient ID: 27, Timestamp: 1716187238738, Label: ECG, Data: -0.0626815682407006
Patient ID: 38, Timestamp: 1716187238738, Label: ECG, Data: -0.3289795442030329
Patient ID: 18, Timestamp: 1716187238738, Label: ECG, Data: 0.41925492049358837
Patient ID: 21, Timestamp: 1716187239684, Label: ECG, Data: -0.5431491204610186
Patient ID: 11, Timestamp: 1716187239686, Label: ECG, Data: 0.18207468526750456
Patient ID: 12, Timestamp: 1716187239685, Label: ECG, Data: -0.1598298601405213
Patient ID: 24, Timestamp: 1716187239686, Label: ECG, Data: 0.48927412625186256
Patient ID: 36, Timestamp: 1716187239686, Label: ECG, Data: 0.19519053453458815
Patient ID: 15, Timestamp: 1716187239686, Label: ECG, Data: 0.7663601659856774
Patient ID: 7, Timestamp: 1716187239686, Label: ECG, Data: 0.15164430455003133
Patient ID: 48, Timestamp: 1716187239686, Label: ECG, Data: -0.5864937726417072
Patient ID: 19, Timestamp: 1716187239688, Label: ECG, Data: 0.7455177359234547
Patient ID: 1, Timestamp: 1716187239686, Label: ECG, Data: -0.26151912872638866
Patient ID: 14, Timestamp: 1716187239686, Label: ECG, Data: 0.2903393705868983
Patient ID: 45, Timestamp: 1716187239688, Label: ECG, Data: 0.16793565144154854
Patient ID: 29, Timestamp: 1716187239688, Label: ECG, Data: 0.18993312489919056
Patient ID: 25, Timestamp: 1716187239689, Label: ECG, Data: 0.171590763081717
Patient ID: 8, Timestamp: 1716187239689, Label: ECG, Data: -0.02594523839924071
Patient ID: 33, Timestamp: 1716187239689, Label: ECG, Data: -0.005867124342972818
Patient ID: 32, Timestamp: 1716187239689, Label: ECG, Data: -0.2153359857631068
Patient ID: 3, Timestamp: 1716187239689, Label: ECG, Data: 0.42123651950550256
Patient ID: 4, Timestamp: 1716187239689, Label: ECG, Data: -0.0034605757222990405
Patient ID: 10, Timestamp: 1716187239689, Label: ECG, Data: 0.04164698110808148
Patient ID: 9, Timestamp: 1716187239689, Label: ECG, Data: 0.7663370029845928
Patient ID: 16, Timestamp: 1716187239689, Label: ECG, Data: 0.2679813044377877
Patient ID: 22, Timestamp: 1716187239689, Label: ECG, Data: -0.44901918554560427
Patient ID: 47, Timestamp: 1716187239690, Label: ECG, Data: 0.19152150355821893
Patient ID: 42, Timestamp: 1716187239702, Label: ECG, Data: -0.2970744658363434
Patient ID: 26, Timestamp: 1716187239708, Label: ECG, Data: 0.23884355369287408
Patient ID: 41, Timestamp: 1716187239708, Label: ECG, Data: 0.33952964333029817
Patient ID: 34, Timestamp: 1716187239708, Label: ECG, Data: 0.5457531063709529
Patient ID: 40, Timestamp: 1716187239708, Label: ECG, Data: 0.4525908583792416
Patient ID: 39, Timestamp: 1716187239708, Label: ECG, Data: -0.07442051796587319
Patient ID: 5, Timestamp: 1716187239708, Label: ECG, Data: 0.1969233838804704
Patient ID: 6, Timestamp: 1716187239718, Label: ECG, Data: 0.42412718231246893
Patient ID: 31, Timestamp: 1716187239719, Label: ECG, Data: -0.2992254720317685
Patient ID: 13, Timestamp: 1716187239719, Label: ECG, Data: -0.513119814314227
Patient ID: 37, Timestamp: 1716187239736, Label: ECG, Data: -0.4174794346792738
Patient ID: 49, Timestamp: 1716187239738, Label: ECG, Data: -0.49570673217129735
Patient ID: 44, Timestamp: 1716187239738, Label: ECG, Data: 0.055150396097523716
Patient ID: 50, Timestamp: 1716187239738, Label: ECG, Data: -0.5158860838644077
Patient ID: 30, Timestamp: 1716187239738, Label: ECG, Data: -0.1420032408885097
Patient ID: 20, Timestamp: 1716187239738, Label: ECG, Data: 0.2813139143955929
Patient ID: 2, Timestamp: 1716187239743, Label: ECG, Data: 0.21599405521376439
Patient ID: 43, Timestamp: 1716187239743, Label: ECG, Data: 0.28419862801220624
Patient ID: 23, Timestamp: 1716187239743, Label: ECG, Data: -0.042785928674691054
Patient ID: 46, Timestamp: 1716187239743, Label: ECG, Data: -0.2982746304879075
Patient ID: 27, Timestamp: 1716187239743, Label: ECG, Data: 0.49586154391880705
Patient ID: 18, Timestamp: 1716187239743, Label: ECG, Data: 0.5493839601214457
Patient ID: 35, Timestamp: 1716187239743, Label: ECG, Data: 0.6471733117810661
Patient ID: 17, Timestamp: 1716187239743, Label: ECG, Data: 0.1252558626482384
Patient ID: 38, Timestamp: 1716187239743, Label: ECG, Data: 0.10840178486424643
Patient ID: 28, Timestamp: 1716187239686, Label: ECG, Data: 0.26267652143955666
Patient ID: 12, Timestamp: 1716187240652, Label: ECG, Data: 0.5116837294371065
Patient ID: 11, Timestamp: 1716187240652, Label: ECG, Data: -0.5772344803068052
Patient ID: 28, Timestamp: 1716187240652, Label: ECG, Data: -0.062338727571345356
Patient ID: 15, Timestamp: 1716187240652, Label: ECG, Data: -0.35154548516901035
Patient ID: 22, Timestamp: 1716187240652, Label: ECG, Data: 0.48030574220615774
Patient ID: 21, Timestamp: 1716187240652, Label: ECG, Data: -0.27064052530434907
Patient ID: 24, Timestamp: 1716187240668, Label: ECG, Data: -0.35481975528656107
Patient ID: 48, Timestamp: 1716187240669, Label: ECG, Data: -0.42782546407476574
Patient ID: 7, Timestamp: 1716187240669, Label: ECG, Data: 0.33905838687589696
Patient ID: 14, Timestamp: 1716187240669, Label: ECG, Data: -0.23331662351410626
Patient ID: 36, Timestamp: 1716187240669, Label: ECG, Data: -0.5682139255311593
Patient ID: 1, Timestamp: 1716187240669, Label: ECG, Data: 0.4776761637860957
Patient ID: 19, Timestamp: 1716187240669, Label: ECG, Data: 0.3753378526450756
Patient ID: 45, Timestamp: 1716187240669, Label: ECG, Data: -0.3059769789565623
Patient ID: 29, Timestamp: 1716187240669, Label: ECG, Data: -0.3505110811154266
Patient ID: 8, Timestamp: 1716187240669, Label: ECG, Data: 0.3141047051985382
Patient ID: 32, Timestamp: 1716187240669, Label: ECG, Data: 0.2116945496494193
Patient ID: 33, Timestamp: 1716187240669, Label: ECG, Data: 0.77816622627404
Patient ID: 25, Timestamp: 1716187240669, Label: ECG, Data: -0.4372534956252062
Patient ID: 4, Timestamp: 1716187240669, Label: ECG, Data: -0.47627269428657154
Patient ID: 10, Timestamp: 1716187240678, Label: ECG, Data: 0.30054970082170723
Patient ID: 9, Timestamp: 1716187240684, Label: ECG, Data: 0.2905231150967031
Patient ID: 3, Timestamp: 1716187240678, Label: ECG, Data: 0.3090088871325013
Patient ID: 16, Timestamp: 1716187240684, Label: ECG, Data: -0.08952460422750244
Patient ID: 47, Timestamp: 1716187240685, Label: ECG, Data: -0.23032330931242245
Patient ID: 42, Timestamp: 1716187240697, Label: ECG, Data: -0.4000531527261631
Patient ID: 26, Timestamp: 1716187240701, Label: ECG, Data: 0.47687125163630384
Patient ID: 41, Timestamp: 1716187240701, Label: ECG, Data: 0.08606635057525128
Patient ID: 40, Timestamp: 1716187240702, Label: ECG, Data: 0.41904214552213903
Patient ID: 34, Timestamp: 1716187240702, Label: ECG, Data: 0.7327231478676601
Patient ID: 39, Timestamp: 1716187240702, Label: ECG, Data: 0.7687128006559999
Patient ID: 5, Timestamp: 1716187240708, Label: ECG, Data: -0.5044763756782201
Patient ID: 6, Timestamp: 1716187240713, Label: ECG, Data: 0.22421032406726826
Patient ID: 31, Timestamp: 1716187240713, Label: ECG, Data: -0.5236717456491364
Patient ID: 13, Timestamp: 1716187240718, Label: ECG, Data: 0.5806614633899353
Patient ID: 37, Timestamp: 1716187240719, Label: ECG, Data: -0.3731784230243967
Patient ID: 49, Timestamp: 1716187240719, Label: ECG, Data: 0.27361435446231835
Patient ID: 44, Timestamp: 1716187240719, Label: ECG, Data: 0.7460002599159038
Patient ID: 50, Timestamp: 1716187240719, Label: ECG, Data: 0.15405240282356314
Patient ID: 20, Timestamp: 1716187240719, Label: ECG, Data: 0.7570811581961002
Patient ID: 43, Timestamp: 1716187240719, Label: ECG, Data: -0.5500066496325959
Patient ID: 30, Timestamp: 1716187240719, Label: ECG, Data: 0.31370528858253155
Patient ID: 2, Timestamp: 1716187240719, Label: ECG, Data: 0.25107207532340137
Patient ID: 23, Timestamp: 1716187240719, Label: ECG, Data: -0.22259766874928816
Patient ID: 46, Timestamp: 1716187240719, Label: ECG, Data: -0.1405572267340349
Patient ID: 35, Timestamp: 1716187240719, Label: ECG, Data: 0.27910696181163086
Patient ID: 18, Timestamp: 1716187240719, Label: ECG, Data: 0.06494124695788552
Patient ID: 17, Timestamp: 1716187240719, Label: ECG, Data: -0.11155717274028357
Patient ID: 27, Timestamp: 1716187240719, Label: ECG, Data: -0.5097765964036606
Patient ID: 38, Timestamp: 1716187240719, Label: ECG, Data: 0.23978885153500465
Patient ID: 21, Timestamp: 1716187241652, Label: ECG, Data: 0.6214553715801874
Patient ID: 12, Timestamp: 1716187241652, Label: ECG, Data: 0.00931929128628603
Patient ID: 11, Timestamp: 1716187241652, Label: ECG, Data: 0.4173621589776684
Patient ID: 15, Timestamp: 1716187241663, Label: ECG, Data: -0.3088868154598099
Patient ID: 28, Timestamp: 1716187241663, Label: ECG, Data: 0.6932816965178826
Patient ID: 22, Timestamp: 1716187241652, Label: ECG, Data: 0.5609179058107611
Patient ID: 7, Timestamp: 1716187241670, Label: ECG, Data: 0.46630315782989695
Patient ID: 48, Timestamp: 1716187241668, Label: ECG, Data: -0.1247749404320184
Patient ID: 14, Timestamp: 1716187241670, Label: ECG, Data: 0.2843321838835332
Patient ID: 36, Timestamp: 1716187241670, Label: ECG, Data: -0.5482714920863944
Patient ID: 19, Timestamp: 1716187241670, Label: ECG, Data: -0.603425072811142
Patient ID: 1, Timestamp: 1716187241670, Label: ECG, Data: -0.296300079853092
Patient ID: 29, Timestamp: 1716187241670, Label: ECG, Data: 0.059145617873501935
Patient ID: 45, Timestamp: 1716187241670, Label: ECG, Data: 0.719045001925809
Patient ID: 25, Timestamp: 1716187241670, Label: ECG, Data: -0.22224272298665387
Patient ID: 8, Timestamp: 1716187241670, Label: ECG, Data: -0.0034774611919854426
Patient ID: 32, Timestamp: 1716187241670, Label: ECG, Data: 0.5110290915399239
Patient ID: 24, Timestamp: 1716187241663, Label: ECG, Data: -0.35391669270912457
Patient ID: 33, Timestamp: 1716187241678, Label: ECG, Data: -0.3112321606845835
Patient ID: 4, Timestamp: 1716187241678, Label: ECG, Data: -0.474510075964094
Patient ID: 3, Timestamp: 1716187241678, Label: ECG, Data: 0.07749149505962102
Patient ID: 10, Timestamp: 1716187241683, Label: ECG, Data: 0.009705416527043199
Patient ID: 16, Timestamp: 1716187241685, Label: ECG, Data: 0.29853881464088816
Patient ID: 9, Timestamp: 1716187241685, Label: ECG, Data: -0.039272592276884635
Patient ID: 47, Timestamp: 1716187241688, Label: ECG, Data: 0.5220490392589412
Patient ID: 42, Timestamp: 1716187241698, Label: ECG, Data: -0.3105528366176977
Patient ID: 26, Timestamp: 1716187241700, Label: ECG, Data: 0.21702280571482982
Patient ID: 41, Timestamp: 1716187241700, Label: ECG, Data: -0.5286592163877265
Patient ID: 34, Timestamp: 1716187241704, Label: ECG, Data: -0.6154417811746674
Patient ID: 40, Timestamp: 1716187241704, Label: ECG, Data: -0.13421087818647648
Patient ID: 6, Timestamp: 1716187241712, Label: ECG, Data: 0.28746880557474347
Patient ID: 39, Timestamp: 1716187241704, Label: ECG, Data: -0.20422802477501995
Patient ID: 5, Timestamp: 1716187241707, Label: ECG, Data: 0.5338043168016579
Patient ID: 31, Timestamp: 1716187241719, Label: ECG, Data: -0.28705606662470434
Patient ID: 13, Timestamp: 1716187241719, Label: ECG, Data: -0.3116464414185057
Patient ID: 37, Timestamp: 1716187241719, Label: ECG, Data: 0.22077072179873977
Patient ID: 49, Timestamp: 1716187241719, Label: ECG, Data: 0.035016290353041754
Patient ID: 44, Timestamp: 1716187241719, Label: ECG, Data: -0.44838419796053286
Patient ID: 50, Timestamp: 1716187241719, Label: ECG, Data: 0.3094752509766091
Patient ID: 30, Timestamp: 1716187241728, Label: ECG, Data: -0.35054901191256627
Patient ID: 43, Timestamp: 1716187241733, Label: ECG, Data: 0.19383596484626106
Patient ID: 20, Timestamp: 1716187241728, Label: ECG, Data: 0.19384913425772093
Patient ID: 2, Timestamp: 1716187241733, Label: ECG, Data: -0.11078027480934763
